# Tecplot Point File
Title = "Transient water balance summary"
VARIABLES = "Time","ZeroDepthGrad_1","Rain_2","NET1 Sources/Sinks","PM","Overland","NET2 Accumulation","ERROR (NET1-NET2)","Error rel","Error percent","Infilt","Exfilt"
zone t="olf1"
#I=IMAX#####
   5.2163158486E+001  -1.3387594305E-001   4.0000000000E-001   2.6612405695E-001   0.0000000000E+000   2.6612402347E-001   2.6612402347E-001   3.3477198069E-008   1.2579546757E-007   8.3692995173E-006   0.0000000000E+000   0.0000000000E+000
   5.4663158486E+001  -1.4465165586E-001   4.0000000000E-001   2.5534834414E-001   0.0000000000E+000   2.5534831202E-001   2.5534831202E-001   3.2121140803E-008   1.2579342518E-007   8.0302852007E-006   0.0000000000E+000   0.0000000000E+000
   5.7163158486E+001  -1.5568333669E-001   4.0000000000E-001   2.4431666331E-001   0.0000000000E+000   2.4431665963E-001   2.4431665963E-001   3.6828146088E-009   1.5073939643E-008   9.2070365221E-007   0.0000000000E+000   0.0000000000E+000
   5.9663158486E+001  -1.6692069605E-001   4.0000000000E-001   2.3307930395E-001   0.0000000000E+000   2.3307929633E-001   2.3307929633E-001   7.6111456582E-009   3.2654747348E-008   1.9027864145E-006   0.0000000000E+000   0.0000000000E+000
   6.2163158486E+001  -1.7830142872E-001   4.0000000000E-001   2.2169857128E-001   0.0000000000E+000   2.2169852062E-001   2.2169852062E-001   5.0667946089E-008   2.2854433200E-007   1.2666986522E-005   0.0000000000E+000   0.0000000000E+000
   6.4663158486E+001  -1.8975285633E-001   4.0000000000E-001   2.1024714367E-001   0.0000000000E+000   2.1024712945E-001   2.1024712945E-001   1.4221089778E-008   6.7639873772E-008   3.5552724445E-006   0.0000000000E+000   0.0000000000E+000
   6.7163158486E+001  -2.0119500893E-001   4.0000000000E-001   1.9880499107E-001   0.0000000000E+000   1.9880493331E-001   1.9880493331E-001   5.7763578726E-008   2.9055400876E-007   1.4440894681E-005   0.0000000000E+000   0.0000000000E+000
   6.9663158486E+001  -2.1254465996E-001   4.0000000000E-001   1.8745534004E-001   0.0000000000E+000   1.8745529060E-001   1.8745529060E-001   4.9445034261E-008   2.6376971054E-007   1.2361258565E-005   0.0000000000E+000   0.0000000000E+000
   7.2163158486E+001  -2.2371969425E-001   4.0000000000E-001   1.7628030575E-001   0.0000000000E+000   1.7628024649E-001   1.7628024649E-001   5.9265481300E-008   3.3620029764E-007   1.4816370325E-005   0.0000000000E+000   0.0000000000E+000
   7.4663158486E+001  -2.3464315556E-001   4.0000000000E-001   1.6535684444E-001   0.0000000000E+000   1.6535677877E-001   1.6535677877E-001   6.5664584964E-008   3.9710843676E-007   1.6416146241E-005   0.0000000000E+000   0.0000000000E+000
   7.7163158486E+001  -2.4524652674E-001   4.0000000000E-001   1.5475347326E-001   0.0000000000E+000   1.5475355940E-001   1.5475355940E-001  -8.6142789651E-008   5.5664511990E-007   2.1535697413E-005   0.0000000000E+000   0.0000000000E+000
   7.9663158486E+001  -2.5547196161E-001   4.0000000000E-001   1.4452803839E-001   0.0000000000E+000   1.4452808645E-001   1.4452808645E-001  -4.8057074542E-008   3.3251033563E-007   1.2014268636E-005   0.0000000000E+000   0.0000000000E+000
   8.2163158486E+001  -2.6527348070E-001   4.0000000000E-001   1.3472651930E-001   0.0000000000E+000   1.3472662225E-001   1.3472662225E-001  -1.0295027722E-007   7.6414234125E-007   2.5737569305E-005   0.0000000000E+000   0.0000000000E+000
   8.4663158486E+001  -2.7461716031E-001   4.0000000000E-001   1.2538283969E-001   0.0000000000E+000   1.2538285509E-001   1.2538285509E-001  -1.5402629561E-008   1.2284479003E-007   3.8506573902E-006   0.0000000000E+000   0.0000000000E+000
   8.7163158486E+001  -2.8348060252E-001   4.0000000000E-001   1.1651939748E-001   0.0000000000E+000   1.1651949566E-001   1.1651949566E-001  -9.8177532271E-008   8.4258495181E-007   2.4544383068E-005   0.0000000000E+000   0.0000000000E+000
   8.9663158486E+001  -2.9185181989E-001   4.0000000000E-001   1.0814818011E-001   0.0000000000E+000   1.0814819238E-001   1.0814819238E-001  -1.2275247083E-008   1.1350395702E-007   3.0688117707E-006   0.0000000000E+000   0.0000000000E+000
   9.2163158486E+001  -2.9972788598E-001   4.0000000000E-001   1.0027211402E-001   0.0000000000E+000   1.0027220799E-001   1.0027220799E-001  -9.3965778644E-008   9.3710734566E-007   2.3491444661E-005   0.0000000000E+000   0.0000000000E+000
   9.4663158486E+001  -3.0711338689E-001   4.0000000000E-001   9.2886613109E-002   0.0000000000E+000   9.2886659028E-002   9.2886659028E-002  -4.5918820329E-008   4.9435335666E-007   1.1479705082E-005   0.0000000000E+000   0.0000000000E+000
   9.7163158486E+001  -3.1401894991E-001   4.0000000000E-001   8.5981050086E-002   0.0000000000E+000   8.5981147357E-002   8.5981147357E-002  -9.7270896338E-008   1.1313055751E-006   2.4317724084E-005   0.0000000000E+000   0.0000000000E+000
   9.9663158486E+001  -3.2045982901E-001   4.0000000000E-001   7.9540170992E-002   0.0000000000E+000   7.9540219973E-002   7.9540219973E-002  -4.8981247544E-008   6.1580496813E-007   1.2245311886E-005   0.0000000000E+000   0.0000000000E+000
   1.0216315849E+002  -3.2645467349E-001   4.0000000000E-001   7.3545326509E-002   0.0000000000E+000   7.3545431110E-002   7.3545431110E-002  -1.0460053036E-007   1.4222583670E-006   2.6150132591E-005   0.0000000000E+000   0.0000000000E+000
   1.0466315849E+002  -3.3202445636E-001   4.0000000000E-001   6.7975543638E-002   0.0000000000E+000   6.7975601024E-002   6.7975601024E-002  -5.7386588204E-008   8.4422368559E-007   1.4346647051E-005   0.0000000000E+000   0.0000000000E+000
   1.0716315849E+002  -3.3719159658E-001   4.0000000000E-001   6.2808403419E-002   0.0000000000E+000   6.2808520442E-002   6.2808520442E-002  -1.1702324128E-007   1.8631763568E-006   2.9255810319E-005   0.0000000000E+000   0.0000000000E+000
   1.0966315849E+002  -3.4197923633E-001   4.0000000000E-001   5.8020763673E-002   0.0000000000E+000   5.8020841701E-002   5.8020841701E-002  -7.8027944918E-008   1.3448270500E-006   1.9506986229E-005   0.0000000000E+000   0.0000000000E+000
   1.1216315849E+002  -3.4641067584E-001   4.0000000000E-001   5.3589324159E-002   0.0000000000E+000   5.3589230754E-002   5.3589230754E-002   9.3404417256E-008   1.7429684013E-006   2.3351104314E-005   0.0000000000E+000   0.0000000000E+000
   1.1466315849E+002  -3.5050898389E-001   4.0000000000E-001   4.9491016113E-002   0.0000000000E+000   4.9491124465E-002   4.9491124465E-002  -1.0835238427E-007   2.1893320074E-006   2.7088096067E-005   0.0000000000E+000   0.0000000000E+000
   1.1716315849E+002  -3.5429660418E-001   4.0000000000E-001   4.5703395817E-002   0.0000000000E+000   4.5703420979E-002   4.5703420979E-002  -2.5161789749E-008   5.5054514818E-007   6.2904474372E-006   0.0000000000E+000   0.0000000000E+000
   1.1966315849E+002  -3.5779518321E-001   4.0000000000E-001   4.2204816794E-002   0.0000000000E+000   4.2204709228E-002   4.2204709228E-002   1.0756600755E-007   2.5486698626E-006   2.6891501886E-005   0.0000000000E+000   0.0000000000E+000
   1.2216315849E+002  -3.6102539692E-001   4.0000000000E-001   3.8974603081E-002   0.0000000000E+000   3.8974517877E-002   3.8974517877E-002   8.5203482103E-008   2.1861306723E-006   2.1300870526E-005   0.0000000000E+000   0.0000000000E+000
   1.2466315849E+002  -3.6400688063E-001   4.0000000000E-001   3.5993119367E-002   0.0000000000E+000   3.5993133951E-002   3.5993133951E-002  -1.4584409617E-008   4.0519985262E-007   3.6461024044E-006   0.0000000000E+000   0.0000000000E+000
   1.2716315849E+002  -3.6675810056E-001   4.0000000000E-001   3.3241899440E-002   0.0000000000E+000   3.3241813680E-002   3.3241813680E-002   8.5760507071E-008   2.5798952269E-006   2.1440126768E-005   0.0000000000E+000   0.0000000000E+000
   1.2966315849E+002  -3.6929643059E-001   4.0000000000E-001   3.0703569413E-002   0.0000000000E+000   3.0703457486E-002   3.0703457486E-002   1.1192739788E-007   3.6454263798E-006   2.7981849470E-005   0.0000000000E+000   0.0000000000E+000
   1.3216315849E+002  -3.7163808368E-001   4.0000000000E-001   2.8361916323E-002   0.0000000000E+000   2.8361839793E-002   2.8361839793E-002   7.6529962961E-008   2.6983390453E-006   1.9132490740E-005   0.0000000000E+000   0.0000000000E+000
   1.3466315849E+002  -3.7379819429E-001   4.0000000000E-001   2.6201805709E-002   0.0000000000E+000   2.6201694115E-002   2.6201694115E-002   1.1159366579E-007   4.2590157592E-006   2.7898416449E-005   0.0000000000E+000   0.0000000000E+000
   1.3716315849E+002  -3.7579080394E-001   4.0000000000E-001   2.4209196062E-002   0.0000000000E+000   2.4209126949E-002   2.4209126949E-002   6.9113535322E-008   2.8548504378E-006   1.7278383830E-005   0.0000000000E+000   0.0000000000E+000
   1.3966315849E+002  -3.7758589450E-001   4.0000000000E-001   2.2414105499E-002   0.0000000000E+000   2.2415805366E-002   2.2415805366E-002  -1.6998675953E-006   7.5836313859E-005   4.2496689883E-004   0.0000000000E+000   0.0000000000E+000
   1.4216315849E+002  -3.7925157118E-001   4.0000000000E-001   2.0748428819E-002   0.0000000000E+000   2.0749886384E-002   2.0749886384E-002  -1.4575650951E-006   7.0246952819E-005   3.6439127377E-004   0.0000000000E+000   0.0000000000E+000
   1.4466315849E+002  -3.8079614423E-001   4.0000000000E-001   1.9203855768E-002   0.0000000000E+000   1.9205104629E-002   1.9205104629E-002  -1.2488611528E-006   6.5029677444E-005   3.1221528819E-004   0.0000000000E+000   0.0000000000E+000
   1.4716315849E+002  -3.8222765456E-001   4.0000000000E-001   1.7772345438E-002   0.0000000000E+000   1.7773415843E-002   1.7773415843E-002  -1.0704051390E-006   6.0226879403E-005   2.6760128474E-004   0.0000000000E+000   0.0000000000E+000
   1.4966315849E+002  -3.8355381092E-001   4.0000000000E-001   1.6446189077E-002   0.0000000000E+000   1.6447097919E-002   1.6447097919E-002  -9.0884198388E-007   5.5260028224E-005   2.2721049597E-004   0.0000000000E+000   0.0000000000E+000
   1.5216315849E+002  -3.8478192566E-001   4.0000000000E-001   1.5218074342E-002   0.0000000000E+000   1.5218850775E-002   1.5218850775E-002  -7.7643316345E-007   5.1019159160E-005   1.9410829086E-004   0.0000000000E+000   0.0000000000E+000
   1.5466315849E+002  -3.8591892370E-001   4.0000000000E-001   1.4081076303E-002   0.0000000000E+000   1.4081739240E-002   1.4081739240E-002  -6.6293739760E-007   4.7078914861E-005   1.6573434940E-004   0.0000000000E+000   0.0000000000E+000
   1.5716315849E+002  -3.8697132854E-001   4.0000000000E-001   1.3028671458E-002   0.0000000000E+000   1.3029235902E-002   1.3029235902E-002  -5.6444441055E-007   4.3322313089E-005   1.4111110264E-004   0.0000000000E+000   0.0000000000E+000
   1.5966315849E+002  -3.8794525297E-001   4.0000000000E-001   1.2054747029E-002   0.0000000000E+000   1.2055229088E-002   1.2055229088E-002  -4.8205900860E-007   3.9988343935E-005   1.2051475215E-004   0.0000000000E+000   0.0000000000E+000
   1.6216315849E+002  -3.8884642458E-001   4.0000000000E-001   1.1153575416E-002   0.0000000000E+000   1.1153985853E-002   1.1153985853E-002  -4.1043711285E-007   3.6798026275E-005   1.0260927821E-004   0.0000000000E+000   0.0000000000E+000
   1.6466315849E+002  -3.8968018330E-001   4.0000000000E-001   1.0319816704E-002   0.0000000000E+000   1.0320166997E-002   1.0320166997E-002  -3.5029245253E-007   3.3943093910E-005   8.7573113133E-005   0.0000000000E+000   0.0000000000E+000
   1.6716315849E+002  -3.9045151035E-001   4.0000000000E-001   9.5484896515E-003   0.0000000000E+000   9.5487881586E-003   9.5487881586E-003  -2.9850704782E-007   3.1261738012E-005   7.4626761956E-005   0.0000000000E+000   0.0000000000E+000
   1.6966315849E+002  -3.9116503457E-001   4.0000000000E-001   8.8349654287E-003   0.0000000000E+000   8.8352209264E-003   8.8352209264E-003  -2.5549763284E-007   2.8918498957E-005   6.3874408210E-005   0.0000000000E+000   0.0000000000E+000
   1.7216315849E+002  -3.9182506552E-001   4.0000000000E-001   8.1749344833E-003   0.0000000000E+000   8.1751516047E-003   8.1751516047E-003  -2.1712138216E-007   2.6559050636E-005   5.4280345540E-005   0.0000000000E+000   0.0000000000E+000
   1.7466315849E+002  -3.9243559365E-001   4.0000000000E-001   7.5644063539E-003   0.0000000000E+000   7.5645924648E-003   7.5645924648E-003  -1.8611084107E-007   2.4603193284E-005   4.6527710267E-005   0.0000000000E+000   0.0000000000E+000
   1.7716315849E+002  -3.9300033015E-001   4.0000000000E-001   6.9996698480E-003   0.0000000000E+000   6.9998278363E-003   6.9998278363E-003  -1.5798828751E-007   2.2570565184E-005   3.9497071878E-005   0.0000000000E+000   0.0000000000E+000
   1.7966315849E+002  -3.9352270443E-001   4.0000000000E-001   6.4772955695E-003   0.0000000000E+000   6.4774312231E-003   6.4774312231E-003  -1.3565357593E-007   2.0942715057E-005   3.3913393983E-005   0.0000000000E+000   0.0000000000E+000
   1.8216315849E+002  -3.9400590345E-001   4.0000000000E-001   5.9940965530E-003   0.0000000000E+000   5.9942115623E-003   5.9942115623E-003  -1.1500928463E-007   1.9186908365E-005   2.8752321157E-005   0.0000000000E+000   0.0000000000E+000
