variables="Time(seconds)","Stage (m)"
zone t="Modflow-Surfact" 
   45.3506056412397      -2.603809302636576E-005 
   359.199834615633       7.217947048840149E-004 
   663.151283243114       1.106267087498546E-003 
   791.040275570385       2.410126550605581E-003 
   880.525595732662       4.125747568898319E-003 
   975.497831963689       7.047487460859774E-003 
   1052.13689506652       1.091957865204780E-002 
   1114.58345129259       1.546670545013256E-002 
   1177.98518124468       2.111032527677203E-002 
   1300.74752153881       3.448029960227399E-002 
   1429.68175360099       5.130513009076973E-002 
   1578.51820347281       7.357379864109304E-002 
   1825.37254277148       0.107270844255844      
   1961.83913736778       0.122832475366439      
   2086.86023835890       0.134878025608816      
   2224.29148731373       0.145893311846042      
   2358.13905717743       0.154341382857317      
   2487.96446869614       0.160964676160015      
   2593.08098171950       0.165264636555528      
   2707.96017607641       0.168789240403145      
   2919.96134008741       0.173543577250839      
   3081.58716322357       0.176110636091846      
   3242.26966342438       0.177742356588165      
   3563.30521184605       0.179562833710808      
   3832.23994427495       0.180387920670610      
   4472.70881422306       0.181180948717077      
   5409.30761097278       0.181360478631757      
   5520.86858394903       0.179973813341278      
   5605.45004694230       0.177470246787169      
   5747.02670246483       0.171668521783054      
   5870.02368841374       0.165501168781969      
   6146.57136875315       0.148951966755689      
   6579.56370655862       0.122208499443465      
   6797.28169197688       0.109933610682030      
   7009.36344136426       9.923586407177132E-002 
   7233.55432863296       8.942075408037639E-002 
   7506.59654509950       7.893897507654066E-002 
   7777.65019889577       6.995919525872128E-002 
   8041.25207553431       6.260417680725282E-002 
   8292.47224610669       5.646403478626674E-002 
   8815.85293432160       4.647377365859838E-002 
   9336.89190630501       3.857766330399943E-002 
   9932.78047200382       3.199244973494707E-002 
   10399.2323321171       2.800948161910023E-002 
   10798.0090671716       2.504442309789971E-002 
